id,state,body,address,level,type,statement_content,target_1,target_2,target_3,target_4,target_5,prohibited_1,prohibited_2,prohibited_3,prohibited_4,required_1,required_2,required_3,trigger_1,trigger_2,trigger_3,trigger_4,trigger_5,trigger_6,trigger_7,enforcement_1,enforcement_2,category,bill,related,date_intro,date_adopted,date_checked,progress,url_source,url_text
SC-7,SC,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity & sex,House Bill 4392,,5/13/2021,,4/25/2022,Pending,https://www.scstatehouse.gov/billsearch.php?billnumbers=4392&session=124&summary=B,https://www.scstatehouse.gov/sess124_2021-2022/bills/4392.htm
SC-8,SC,Legislature,,State,Legislation,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Race or ethnicity, sex & more",House Bill 4605,,11/17/2021,,4/25/2022,Pending,https://www.scstatehouse.gov/sess124_2021-2022/bills/4605.htm,https://www.scstatehouse.gov/sess124_2021-2022/bills/4605.htm
SC-9,SC,Legislature,,State,Legislation,N/A,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"Race or ethnicity, sex & more",House Bill 4799,,1/13/2022,,4/25/2022,Pending,https://www.scstatehouse.gov/billsearch.php?billnumbers=4799&session=124&summary=B,0
SC-10,SC,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",Senate Bill 982,,1/12/2022,,4/25/2022,Pending,https://www.scstatehouse.gov/billsearch.php?billnumbers=0982&session=124&summary=B,0
SC-11,SC,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Race or ethnicity & sex,House Bill 5150,,3/8/2022,,4/25/2022,Pending,https://www.scstatehouse.gov/billsearch.php?billnumbers=5150&session=124&summary=B,https://www.scstatehouse.gov/sess124_2021-2022/appropriations2022/gab5150.php
SC-12,SC,Legislature,,State,Legislation,N/A,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"Race or ethnicity, sex & more",House Bill 5183,,3/30/2022,,4/25/2022,Pending,https://www.scstatehouse.gov/billsearch.php?billnumbers=5183&session=124&summary=B,https://www.scstatehouse.gov/sess124_2021-2022/bills/5183.htm
SD-1,SD,Legislature,,State,Legislation,N/A,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,House Bill 1158,,1/28/2021,,4/25/2022,Expired or Withdrawn,https://sdlegislature.gov/Session/Bill/22266,https://mylrc.sdlegislature.gov/api/Documents/214787.pdf
SD-2,SD,Governor,,State,Statement,Denounces CRT,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,5/24/2021,5/24/2021,4/25/2022,Enacted,,https://perma.cc/8CXR-Q7BC
SD-3,SD,State Secretary of Education ,,State,Statement,Denounces CRT,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,5/19/2021,5/19/2021,4/25/2022,Enacted,,https://bloximages.chicago2.vip.townnews.com/rapidcityjournal.com/content/tncms/assets/v3/editorial/c/b1/cb10eb0d-8fc1-578d-96b5-e9b79751406f/60ad3276eb58d.file.pdf
SD-4,SD,Joint Appropriations Committee,,State,Statement,Denounces CRT,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,5/11/2021,5/11/2021,4/25/2022,Enacted,,https://mylrc.sdlegislature.gov/api/Documents/LettersofIntent/220537.pdf?Year=2021
SD-5,SD,South Dakota Board of Regents,,State,Statement,CRT Not Taught,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,8/5/2021,8/5/2021,4/25/2022,Enacted,,https://perma.cc/TH52-5W8E
SD-6,SD,Governor Kristi Noem,,State,Exec directive,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Race or ethnicity & sex,Executive Directive 2021-11,,7/29/2021,7/29/2021,4/25/2022,Enacted,https://www.keloland.com/news/education/noem-says-executive-order-protects-students-from-critical-race-theory/,https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2021-11.pdf
SD-7,SD,Governor Kristi Noem,,State,Exec directive,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,,,8/11/2021,,4/25/2022,Pending,,"https://news.sd.gov/newsitem.aspx?id=28544#:~:text=PIERRE%2C%20S.D.%20%E2%80%93%20Governor%20Kristi%20Noem,standards%20up%20to%20one%20year."
SD-8,SD,Legislature,,State,Legislation,N/A,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Race or ethnicity & sex,House Bill 1012,,1/5/2022,3/22/2022,4/25/2022,Enacted,https://sdlegislature.gov/Session/Bill/23006,https://sdlegislature.gov/Session/Bill/23006/236257
SD-9,SD,Legislature,,State,Legislation,N/A,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"Race or ethnicity, sex & more",House Bill 1157,,1/28/2021,,4/25/2022,Expired or Withdrawn,https://sdlegislature.gov/Session/Bill/22255,https://sdlegislature.gov/Session/Bill/22255/214785
SD-10,SD,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Race or ethnicity, sex & more",House Bill 1337,,2/3/2022,,4/25/2022,Pending,https://sdlegislature.gov/Session/Bill/23434,https://mylrc.sdlegislature.gov/api/Documents/233140.pdf
SD-11,SD,Governor Kristi Noem,,State,Exec directive,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Race or ethnicity, sex & more",Executive Order 2022-02,,4/5/2022,4/5/2022,4/25/2022,Enacted,https://news.sd.gov/newsitem.aspx?id=30087,https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2022-02.PDF
SD-12,SD,Governor Kristi Noem,,State,Exec directive,N/A,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Race or ethnicity, sex & more",,,12/20/2021,,4/25/2022,Pending,https://news.sd.gov/newsitem.aspx?id=28798,https://governor.sd.gov/doc/Protecting%20Students%20from%20CRT%20-%202022%20Bill%20Draft.pdf
TN-1,TN,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity & sex,House Bill 580,Senate Bill 623,2/5/2021,5/25/2021,4/25/2022,Enacted,https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=SB0623,https://publications.tnsosfiles.com/acts/112/pub/pc0493.pdf
TN-4,TN,Rutherford County Board of Education,"2240 Southpark Drive, Murfreesboro, TN 37128",LocalSch,Policy Change,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity & sex,,,7/22/2021,7/22/2021,4/25/2022,Enacted,https://4.files.edl.io/55f5/07/22/21/202344-4dd24905-0437-40f8-8cb1-febc10787600.pdf,https://4.files.edl.io/55f5/07/22/21/202344-4dd24905-0437-40f8-8cb1-febc10787600.pdf
TN-5,TN,Tennessee Department of Education,,State,Regulation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Race or ethnicity, sex & more",,,11/8/2021,4/8/2022,4/25/2022,Enacted,https://publications.tnsosfiles.com/rules/0520/0520.htm,https://publications.tnsosfiles.com/rules/0520/0520-12/0520-12-04.20211108.pdf
TN-6,TN,Legislature,,State,Legislation,N/A,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Race or ethnicity, sex & more",Senate Bill 2290,House Bill 2670,2/1/2022,,3/15/2022,Pending,https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=SB2290&GA=112,https://www.capitol.tn.gov/Bills/112/Bill/SB2290.pdf
TN -7,TN ,Legislature,,State,Legislation,N/A,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",Senate Bill 2298,House Bill 2313,2/1/2022,,4/25/2022,Pending,https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB2313,https://www.capitol.tn.gov/Bills/112/Bill/HB2313.pdf
TN-8,TN,Legislature,,State,Legislation,N/A,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Race or ethnicity, sex & more",House Bill 2417,Senate Bill 2283,2/1/2022,,4/25/2022,Pending,https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB2417,https://www.capitol.tn.gov/Bills/112/Bill/HB2417.pdf
TN-9,TN ,Southern Baptist Convention,"901 Commerce St Nashville, TN 37203",LocalOth,Resolution,N/A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicty only,,,4/21/2021,,4/25/2022,Rejected,,#REF!
TN -10,TN ,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity only,Senate Bill 623,House Bill 580,2/9/2021,6/1/2021,4/25/2022,Enacted,https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=SB0623,https://www.capitol.tn.gov/Bills/112/Bill/SB0623.pdf
TN -11,TN ,McMinn County School Board ,"3 South Hill Street
Athens, TN 37303",LocalSch,Policy Change,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,,,1/10/2022,1/10/2022,4/25/2022,Enacted,https://www.tennessean.com/story/news/education/2022/01/27/tennessee-school-board-removes-holocaust-mausart-spiegelman/9237260002/,https://perma.cc/PD7T-ZT4F
TN -12,TN ,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,House Bill 1723,,1/12/2022,,4/25/2022,Pending,https://wapp.capitol.tn.gov/apps/BillInfo/Default.aspx?BillNumber=HB1723&GA=112,https://www.capitol.tn.gov/Bills/112/Bill/HB1723.pdf
TX-1,TX,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity & sex,House Bill 3979,House Bill 216,3/11/2021,6/15/2021,4/25/2022,Enacted,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=HB3979,https://capitol.texas.gov/tlodocs/87R/billtext/pdf/HB03979F.pdf#navpanes=0
TX-2,TX,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity & sex,House Bill 4093,,3/12/2021,,4/25/2022,Pending,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=HB4093,https://capitol.texas.gov/tlodocs/87R/billtext/pdf/HB04093I.pdf#navpanes=0
TX-3,TX,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity & sex,Senate Bill 3,,7/9/2021,9/17/2021,4/25/2022,Enacted,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=SB3,https://capitol.texas.gov/tlodocs/872/billtext/html/SB00003I.htm
TX-4,TX,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity & sex,Senate Bill 2202,,4/12/2021,,4/25/2022,Pending,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=SB2202,https://capitol.texas.gov/tlodocs/87R/billtext/pdf/SB02202E.pdf#navpanes=0
TX-6,TX,Attorney General Ken Paxton,,State,Statement,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity only,,,5/19/2021,5/19/2022,4/25/2022,Enacted,,https://perma.cc/QM8T-9EKQ
TX-7,TX,Legislature,,State,Legislation,Denounces CRT,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity & sex,House Bill 28,House Bill 178,8/6/2021,,4/25/2022,Expired or Withdrawn,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=HB28,https://capitol.texas.gov/tlodocs/872/billtext/html/HB00028I.htm
TX-8,TX,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,House Bill 2497,,3/1/2021,6/16/2021,4/25/2022,Enacted,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=87R&Bill=HB2497,https://capitol.texas.gov/tlodocs/87R/billtext/pdf/HB02497F.pdf#navpanes=0
TX-9,TX,Legislature,,State,Legislation,N/A,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Race or ethnicity & sex,House Bill 40,,8/6/2021,,4/25/2022,Pending,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=HB40,https://capitol.texas.gov/tlodocs/872/billtext/pdf/HB00040I.pdf#navpanes=0
TX -10,TX ,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,House Bill 3987,,3/11/2021,,4/25/2022,Expired or Withdrawn,https://capitol.texas.gov/BillLookup/Actions.aspx?LegSess=87R&Bill=HB3987,https://capitol.texas.gov/tlodocs/87R/billtext/pdf/HB03987I.pdf#navpanes=0
TX -11,TX ,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,Senate Bill 19,,7/7/2021,,4/25/2022,Rejected,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB19,https://capitol.texas.gov/tlodocs/871/billtext/pdf/SB00019I.pdf#navpanes=0
TX-12,TX,Governor Greg Abbott,,State,Exec directive,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sex only,,,11/8/2021,11/8/2021,4/25/2022,Enacted,,https://gov.texas.gov/uploads/files/press/O-Morath_Wong_Ellis202111081428.pdf
TX-13,TX,Caroll Independent School District,"2400 N Carroll Ave Southlake, TX 76092",LocalSch,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,10/1/2021,1/25/2022,4/25/2022,Enacted,https://carrollisdtx.swagit.com/play/10042021-624,https://carrollisdtx.swagit.com/play/10042021-624/6/
TX -14,TX ,Governor Greg Abbott ,,State,Statement,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,,,1/25/2022,1/25/2022,4/20/2022,Enacted,https://thehill.com/changing-america/enrichment/education/591270-texas-gov-abbott-introduces-new-parental-bill-of-rights/,http://www.gregabbott.com/wp-content/uploads/2022/01/Parents.ONEPAGER.pdf
US-1,US,Legislature,,Federal,Legislation,Denounces CRT,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,S. 968,House Resolution 3134,3/25/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/senate-bill/968/actions?r=1&s=1,https://www.congress.gov/117/bills/s968/BILLS-117s968is.pdf
US-10,US,Legislature,,Federal,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Race or ethnicity only,House Resolution 3810,,6/11/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3810/actions?r=2&s=1,https://www.congress.gov/117/bills/hr3810/BILLS-117hr3810ih.pdf
US-11,US,Legislature,,Federal,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Race or ethnicity only,S. 2035,,6/10/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/senate-bill/2035/actions?q=%7B%22search%22%3A%5B%22s2035%22%5D%7D&r=1&s=1,https://www.congress.gov/117/bills/s2035/BILLS-117s2035is.pdf
US-12,US,Legislature,,Federal,Legislation,N/A,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Race or ethnicity only,House Resolution 4764,,7/28/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/house-bill/4764/actions,https://www.congress.gov/117/bills/hr4764/BILLS-117hr4764ih.pdf
US-2,US,Legislature,,Federal,Legislation,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Race or ethnicity & sex,House Resolution 3179,S. 2346,5/13/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3179/actions?q=%7B%22search%22%3A%5B%22hr3179%22%5D%7D&r=1&s=10,https://www.congress.gov/bill/117th-congress/house-bill/3179/text?q=%7B%22search%22%3A%5B%22hr3179%22%5D%7D&r=1&s=10
US-3,US,Legislature,,Federal,Legislation,N/A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity & sex,House Resolution 3235,,5/14/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3235/actions?q=%7B%22search%22%3A%5B%22hr3235%22%5D%7D&r=1&s=9,https://www.congress.gov/bill/117th-congress/house-bill/3235/text?q=%7B%22search%22%3A%5B%22hr3235%22%5D%7D&r=1&s=9
US-4,US,Legislature,,Federal,Legislation,N/A,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Race or ethnicity only,House Resolution 3163,,5/12/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3163/actions?q=%7B%22search%22%3A%5B%22hr3163%22%5D%7D&r=1&s=8,https://www.congress.gov/bill/117th-congress/house-bill/3163/text?q=%7B%22search%22%3A%5B%22hr3163%22%5D%7D&r=1&s=8
US-5,US,Legislature,,Federal,Legislation,N/A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Race or ethnicity & sex,S. 2221 ,,6/24/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/senate-bill/2221/actions?q=%7B%22search%22%3A%5B%22s2221%22%5D%7D&r=1&s=4,https://www.congress.gov/bill/117th-congress/senate-bill/2221/text?q=%7B%22search%22%3A%5B%22s2221%22%5D%7D&r=1&s=4
US-6,US,Legislature,,Federal,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",House Resolution 397,,5/14/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/house-resolution/397/actions?q=%7B%22search%22%3A%5B%22hres397%22%5D%7D&r=1&s=6,https://www.congress.gov/bill/117th-congress/house-resolution/397/text?q=%7B%22search%22%3A%5B%22hres397%22%5D%7D&r=1&s=6
US-7,US,Legislature,,Federal,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",Senate Resolution 246,,5/27/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/senate-resolution/246/actions?q=%7B%22search%22%3A%5B%22sres246%22%5D%7D&r=1&s=5,https://www.congress.gov/bill/117th-congress/senate-resolution/246/text?q=%7B%22search%22%3A%5B%22sres246%22%5D%7D&r=1&s=5
US-8,US,Legislature,,Federal,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity & sex,House Resolution 3937,,6/16/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3937/actions?q=%7B%22search%22%3A%5B%22hr3937%22%5D%7D&r=1&s=3,https://www.congress.gov/bill/117th-congress/house-bill/3937/text?q=%7B%22search%22%3A%5B%22hr3937%22%5D%7D&r=1&s=3
US-9,US,Legislature,,Federal,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Race or ethnicity only,House Resolution 8282,,9/17/2020,,4/25/2022,Pending,https://www.congress.gov/bill/116th-congress/house-bill/8282/actions?q=%7B%22search%22%3A%5B%22hr8282%22%5D%7D&r=1&s=2,https://www.congress.gov/bill/116th-congress/house-bill/8282/text
US-24,US,Legislature,,Federal,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Race or ethnicity only,S.2470,House Resolution 4923,7/26/2021,,4/25/2022,Pending,https://www.congress.gov/bill/117th-congress/senate-bill/2470/actions?q=%7B%22search%22%3A%5B%22S.2470%22%2C%22S.2470%22%5D%7D&r=1&s=1,https://www.congress.gov/bill/117th-congress/senate-bill/2470/text?r=1&s=1
